ID,smiles,pat,pat_enc,par3,umap1,umap2,pca1,pca2
702,CCOP(NC(=O)SC)Oc1ccc([N+](=O)[O-])cc1,pon,3,0,0.21397541,0.9454336,-1.8400254318027045,-13.34894033754241
703,ClCCOP1Oc2ccccc2O1,po3,2,0,0.16587767,1.9681773,-9.811470721327344,-7.181081017510107
704,CCOP(Oc1ccccc1)Oc1ccccc1,po3,2,0,0.15613979,1.4190919,-4.580208153336978,-7.766429695827255
705,CCC[C@H]1OP(OC)OC[C@H]1CC,po3,2,0,-0.79123956,2.8249688,-9.040987002052924,-6.650816718674605
706,CCNP(OCC)OCC,pon,3,0,-0.37357274,2.638469,-10.627346998203231,-3.219202821001175
707,CCOP(Nc1ccc(Cl)cc1)OCC,pon,3,0,0.031337712,1.341552,-4.077900734420371,-7.789616538687935
708,CCN(CC)P(OC)Oc1ccccc1,pon,3,0,0.106845655,1.6247544,-5.270736958482679,-5.833530463873136
709,C1=Cc2ccccc2N(P2OC(c3ccccc3)(c3ccccc3)[C@@H]3CCCN32)c2ccccc21,pon,3,0,2.168229,1.6896939,4.237119261484947,-3.910263611142297
710,CC1(C)O[C@@H]2[C@@H](O1)C(c1ccccc1)(c1ccccc1)OP(N1c3ccccc3C=Cc3ccccc31)OC2(c1ccccc1)c1ccccc1,pon,3,0,2.1975737,1.2964426,12.335498877808584,-4.253524862960879
712,CO[C@H]1CC[C@@H](NOP2OCC(C)([N+](=O)[O-])CO2)CC1,po3,2,0,0.118496254,1.181255,-1.5122591064147186,-14.177806943081812
714,CCCCn1cccc1P(c1ccccc1)c1ccccc1,pc3,0,1,5.655404,7.481787,1.5845647025811938,0.7288150508198747
715,c1ccc(C2=C(P(C3CCCCC3)C3CCCCC3)C3c4ccccc4C2c2ccccc23)cc1,pc3,0,0,7.569781,5.8212256,9.249097433248757,0.2730970545464111
716,c1ccc(-c2cc(-c3ccccc3)c(-c3cccc(P(c4ccccc4)c4ccccc4)n3)c(-c3ccccc3)c2)cc1,pc3,0,1,6.6759353,9.249178,12.8519011876638,-6.992296792318169
717,c1ccc(CC2(P(C3CCCCC3)C3CCCCC3)c3ccccc3-c3ccccc32)cc1,pc3,0,0,6.285934,7.705405,9.628932379190378,0.9084290783136856
718,c1ccc(CCCC2(P(C3CCCCC3)C3CCCCC3)c3ccccc3-c3ccccc32)cc1,pc3,0,0,6.375069,7.767175,10.630990496835215,-0.791895430194014
720,N#Cc1ccccc1P(c1ccccc1)c1ccccc1,pc3,0,1,3.034942,10.4121,-0.5667646287242631,0.4939728245230638
721,c1ccc(P(c2ccccc2)c2ccccc2-n2c3ccccc3c3ccccc32)cc1,pc3,0,1,8.009664,6.482849,7.462079544229725,-0.6367033397942191
722,c1ccc(N(c2ccccn2)P(C2CCCCC2)C2CCCCC2)nc1,pcn,5,0,2.511138,2.7622147,3.655063761405293,-0.216925461052953
723,COc1cccc(OC)c1-c1cccc2c1P(C(C)(C)C)CO2,pc3,0,0,5.6789923,4.0044246,2.5098058855279333,3.8472110611805928
725,CC(C)Oc1cccc(OC(C)C)c1P(C1CCCCC1)C1CCCCC1,pc3,0,0,7.096026,5.406141,6.47965458767244,1.8489500683642344
726,CC(C)P(C(C)C)C1C(N(C)C)=Cc2ccccc21,pc3,0,0,4.9837613,7.6151853,1.9361017335556316,1.6835142359497324
727,CCCCC1(P(C2CCCCC2)C2CCCCC2)c2ccccc2-c2ccccc21,pc3,0,0,6.248345,7.7897353,7.00246240590152,2.0636156270774157
728,CCO[Si](CCCP(c1ccccc1)c1ccccc1)(OCC)OCC,pc3,0,0,5.427531,5.947957,8.274032596264108,-7.892801952038685
729,CCP(CC)c1ccccc1-n1c2ccccc2c2ccccc21,pc3,0,0,6.903973,5.597123,4.021306557854236,-2.862907051360532
730,CN(C)C1=Cc2ccccc2C1P(c1ccccc1)c1ccccc1,pc3,0,0,4.9575276,7.918483,3.309461069078407,1.651916966212945
731,CN(C)c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,pc3,0,0,7.80579,5.5047092,8.761126780952353,-2.2337855196930008
732,CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)c1ccccc1,pc3,0,1,7.90773,6.327149,8.038219814648198,0.5266608945840441
733,COc1cccc(N(C)c2ccccc2)c1P(C1CCCCC1)C1CCCCC1,pc3,0,0,7.6492763,5.4246583,8.755641671880609,-0.3775925477224111
734,COc1ccccc1-c1c(P(c2ccccc2)c2ccccc2)c2ccccc2n1C,pc3,0,1,7.8981485,6.5007486,8.119444555489014,-0.4321370906463626
735,COC(=O)CCP(CCC(=O)OC)CCC(=O)OC,pc3,0,0,5.3521786,5.899021,3.1029926304797693,-7.074346301556361
736,COc1cc(OC)c(P(C2CCCCC2)C2CCCCC2)c(OC)c1,pc3,0,0,3.7614348,6.7834997,4.609586309949195,1.109139246844662
737,c1ccc(P(c2ccccc2)N(c2ccccn2)c2ccccn2)cc1,pcn,5,0,2.5237944,2.7320476,1.8542345219655831,0.5572357416679402
738,c1ccc(P(c2ccccn2)c2ccccn2)nc1,pc3,0,1,3.5305953,9.803776,-3.139950268362131,0.6667815736198688
739,OCP(CO)CO,pc3,0,0,0.48393112,6.1878476,-14.574965030679015,-0.8544592653184839
740,CCP(CC)c1ccccc1-c1c(N(C)C)cccc1N(C)C,pc3,0,0,6.73523,5.6013417,4.299316944223177,-1.1305012154309144
741,CCCCCCP(C(C)(C)C)C(C)(C)C,pc3,0,0,2.85799,5.6170697,-0.2835667504405663,3.36283207708081
756,Cc1cc(C)cc(P(c2ccccc2)c2cc(C)cc(C)c2)c1,pc3,0,1,4.485812,9.808198,-1.1848096672802026,4.203913903256465
757,FC(F)(F)c1cc(P(c2ccccc2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc(C(F)(F)F)c1,pc3,0,1,3.207366,10.891451,1.7115550138086244,-0.1480975774906363
758,Fc1cc(F)cc(P(c2ccccc2)c2cc(F)cc(F)c2)c1,pc3,0,1,3.6491919,10.080725,-2.88575013607547,2.8791918286062885
759,COc1cc(OC)cc(P(c2ccccc2)c2cc(OC)cc(OC)c2)c1,pc3,0,1,4.7512083,10.918159,1.708749870301421,-1.0634200524846962
760,COc1c(C(C)(C)C)cc(P(c2ccccc2)c2cc(C(C)(C)C)c(OC)c(C(C)(C)C)c2)cc1C(C)(C)C,pc3,0,1,5.817642,9.800561,5.943990986486625,-0.1308673042716499
761,COc1c(C)cc(P(c2ccccc2)c2cc(C)c(OC)c(C)c2)cc1C,pc3,0,1,4.352484,10.181411,1.0247083912109003,2.4040223710445736
762,COc1cccc(P(c2ccccc2)c2cccc(OC)c2)c1,pc3,0,1,4.3286676,10.375429,-1.139917067064225,1.0044045416391043
763,Fc1cccc(P(c2ccccc2)c2cccc(F)c2)c1,pc3,0,1,3.7591166,10.095196,-2.686531597871408,1.377851261898211
764,FC(F)(F)c1cccc(P(c2ccccc2)c2cccc(C(F)(F)F)c2)c1,pc3,0,1,4.3335347,10.967841,0.2742718291782763,-2.118986342668753
765,Fc1ccccc1P(c1ccccc1)c1ccccc1F,pc3,0,1,3.5694788,9.543798,-2.3593164687705714,2.884492361591901
766,FC(F)(F)c1ccccc1P(c1ccccc1)c1ccccc1C(F)(F)F,pc3,0,1,5.7139583,8.060896,2.871212885754493,0.985026033306169
